 1 1.0 1.0
 2 1.0 1.0
 3 0.6666666666666666 1.0
 4 0.75 1.0
 5 0.8 1.0
 6 0.8333333333333334 1.0
 7 0.8571428571428571 1.0
 8 0.75 1.0
 9 0.6666666666666666 1.0
 10 0.7 1.0
 11 0.7272727272727273 1.0
 12 0.75 1.0
 13 0.7692307692307693 1.0
 14 0.7857142857142857 1.0
 15 0.7333333333333333 1.0
 16 0.75 1.0
 17 0.7647058823529411 1.0
 18 0.7777777777777778 1.0
 19 0.7894736842105263 1.0
 20 0.75 1.0
 21 0.7619047619047619 1.0
 22 0.7727272727272727 1.0
 23 0.782608695652174 1.0
 24 0.7916666666666666 1.0
 25 0.8 1.0
 26 0.8076923076923077 1.0
 27 0.7777777777777778 1.0
 28 0.7857142857142857 1.0
 29 0.7931034482758621 1.0
 30 0.8 1.0
 31 0.8064516129032258 1.0
 32 0.8125 1.0
 33 0.8181818181818182 1.0
 34 0.8235294117647058 1.0
 35 0.8 1.0
 36 0.8055555555555556 1.0
 37 0.8108108108108109 1.0
 38 0.8157894736842105 1.0
 39 0.8205128205128205 1.0
 40 0.825 1.0
 41 0.8292682926829268 1.0
 42 0.8333333333333334 1.0
 43 0.8372093023255814 1.0
 44 0.8409090909090909 1.0
 45 0.8444444444444444 1.0
 46 0.8260869565217391 1.0
 47 0.8297872340425532 1.0
 48 0.8333333333333334 1.0
 49 0.8367346938775511 1.0
 50 0.82 1.0
 51 0.803921568627451 1.0
 52 0.8076923076923077 1.0
 53 0.8113207547169812 1.0
 54 0.8148148148148148 1.0
 55 0.8 1.0
 56 0.8035714285714286 1.0
 57 0.8070175438596491 1.0
 58 0.8103448275862069 1.0
 59 0.8135593220338984 1.0
 60 0.8 1.0
 61 0.8032786885245902 1.0
 62 0.8064516129032258 1.0
 63 0.8095238095238095 1.0
 64 0.796875 1.0
 65 0.8 1.0
 66 0.803030303030303 1.0
 67 0.8059701492537313 1.0
 68 0.8088235294117647 1.0
 69 0.8115942028985508 1.0
 70 0.8142857142857143 1.0
 71 0.8169014084507042 1.0
 72 0.8194444444444444 1.0
 73 0.821917808219178 1.0
 74 0.8108108108108109 1.0
 75 0.8133333333333334 1.0
 76 0.8157894736842105 1.0
 77 0.8181818181818182 1.0
 78 0.8076923076923077 1.0
 79 0.810126582278481 1.0
 80 0.8125 1.0
 81 0.8024691358024691 1.0
 82 0.8048780487804879 1.0
 83 0.8072289156626506 1.0
 84 0.8095238095238095 1.0
 85 0.8117647058823529 1.0
 86 0.813953488372093 1.0
 87 0.8045977011494253 1.0
 88 0.7954545454545454 1.0
 89 0.7865168539325843 1.0
 90 0.7888888888888889 1.0
 91 0.7912087912087912 1.0
 92 0.782608695652174 1.0
 93 0.7849462365591398 1.0
 94 0.7872340425531915 1.0
 95 0.7894736842105263 1.0
 96 0.7916666666666666 1.0
 97 0.7938144329896907 1.0
 98 0.7959183673469388 1.0
 99 0.7878787878787878 1.0
 100 0.78 1.0
 101 0.7821782178217822 1.0
 102 0.7843137254901961 1.0
 103 0.7864077669902912 1.0
 104 0.7788461538461539 1.0
 105 0.7714285714285715 1.0
 106 0.7735849056603774 1.0
 107 0.7663551401869159 1.0
 108 0.7685185185185185 1.0
 109 0.7614678899082569 1.0
 110 0.7636363636363637 1.0
 111 0.7567567567567568 1.0
 112 0.7589285714285714 1.0
 113 0.7610619469026548 1.0
 114 0.7543859649122807 1.0
 115 0.7478260869565218 1.0
 116 0.75 1.0
 117 0.7521367521367521 1.0
 118 0.7457627118644068 1.0
