 1 0.9072425652437791 9.043859649122806 0.7538104370647017 27.225806451612904
 2 0.815800121383775 0.8859649122807017 0.5722216614514989 7.247311827956989
 3 0.725571515274125 0.08771929824561403 0.4362571918845261 1.7741935483870968
 4 0.6463686020635242 0.008771929824561403 0.3226001816897143 0.5161290322580645
 5 0.5806190572526806 0.0 0.2406379327748057 0.1935483870967742
 6 0.5217479263605098 0.0 0.1776521651357626 0.07526881720430108
 7 0.4724863443253085 0.0 0.13596446956697283 0.010752688172043012
 8 0.4269674286870322 0.0 0.10043403653982033 0.0
 9 0.38428080113291524 0.0 0.07418996669021903 0.0
 10 0.3488772000809225 0.0 0.055819117795498134 0.0
 11 0.31549666194618653 0.0 0.042192389219743616 0.0
 12 0.2847461056038843 0.0 0.031190067628949228 0.0
 13 0.2547036212826219 0.0 0.024629050166548906 0.0
 14 0.23093263200485534 0.0 0.018168971434339355 0.0
 15 0.20948816508193405 0.0 0.013323912385182194 0.0
 16 0.1923932834311147 0.0 0.009387301907742 0.0
 17 0.17448917661339267 0.0 0.007469466034117291 0.0
 18 0.15800121383775034 0.0 0.005652568890683355 0.0
 19 0.1436374671252276 0.0 0.004138487937821742 0.0
 20 0.13018409872547035 0.0 0.0031291006359140004 0.0
 21 0.11612381145053612 0.0 0.0023215907943878065 0.0
 22 0.10540157798907546 0.0 0.0014131422226708388 0.0
 23 0.09467934452761481 0.0 0.001009387301907742 0.0
 24 0.08668824600445074 0.0 9.084485717169678E-4 0.0
 25 0.07707869714748129 0.0 8.075098415261935E-4 0.0
 26 0.07222334614606514 0.0 6.056323811446452E-4 0.0
 27 0.06332186931013555 0.0 4.037549207630968E-4 0.0
 28 0.058365365162856564 0.0 1.009387301907742E-4 0.0
 29 0.05300424843212624 0.0 1.009387301907742E-4 0.0
 30 0.0484523568682986 0.0 1.009387301907742E-4 0.0
 31 0.04329354642929395 0.0 1.009387301907742E-4 0.0
 32 0.039348573740643336 0.0 1.009387301907742E-4 0.0
 33 0.03489783532267854 0.0 1.009387301907742E-4 0.0
 34 0.03166093465506777 0.0 1.009387301907742E-4 0.0
 35 0.02903095286263403 0.0 1.009387301907742E-4 0.0
 36 0.025996358486748937 0.0 1.009387301907742E-4 0.0
 37 0.024377908152943557 0.0 1.009387301907742E-4 0.0
 38 0.02235484523568683 0.0 1.009387301907742E-4 0.0
 39 0.02093870119360712 0.0 1.009387301907742E-4 0.0
 40 0.018612178838761886 0.0 1.009387301907742E-4 0.0
 41 0.017196034796682177 0.0 1.009387301907742E-4 0.0
 42 0.015476431317013959 0.0 1.009387301907742E-4 0.0
 43 0.013857980983208578 0.0 1.009387301907742E-4 0.0
 44 0.012239530649403196 0.0 1.009387301907742E-4 0.0
 45 0.011227999190774832 0.0 1.009387301907742E-4 0.0
 46 0.010519927169734978 0.0 1.009387301907742E-4 0.0
 47 0.009811855148695125 0.0 1.009387301907742E-4 0.0
 48 0.009204936273518106 0.0 1.009387301907742E-4 0.0
 49 0.008901476835929597 0.0 1.009387301907742E-4 0.0
